tag,freq, precision,recall,f_score,totalP,totalE
varnish,1200,0,0,0,0,0
restsharp,285,0,0,0,0,0
zone,153,0,0,0,0,0
flask,1576,1.0,1.0,1.0,1,1
graph,7244,0,0,0,0,1
flash,27458,1.0,0.222222222222,0.363636363636,2,9
jvm,3585,0,0,0,0,1
http-post,1914,0,0,0,0,0
division,416,0,0,0,0,1
predicate,474,0,0,0,0,0
staticresource,111,0,0,0,0,0
functional-testing,560,0,0,0,0,0
nsdictionary,1707,0,0,0,0,0
global-asax,628,0,0,0,0,1
anonymous,319,0,0,0,0,0
timestamps,155,0,0,0,0,0
mdichild,124,0,0,0,0,0
custom-field,2089,0,0,0,0,0
apple-aperture,156,0,0,0,0,0
pointer-arithmetic,109,0,0,0,0,0
aspect-oriented,174,0,0,0,0,0
gui,13275,0,0,0,0,2
fftw,180,0,0,0,0,0
bad-request,125,0,0,0,0,0
virtual-host,107,0,0,0,0,0
htc,407,0,0,0,0,0
hta,240,0,0,0,0,1
file-structure,115,0,0,0,0,0
custom-actions,225,0,0,0,0,1
initializer,157,0,0,0,0,0
cost,223,0,0,0,0,0
phpunit,2214,0,0,0,0,0
hdfs,700,0,0,0,0,0
cgpoint,144,0,0,0,0,0
tocloft,197,0,0,0,0,0
basichttpbinding,165,0,0,0,0,0
scaffold,121,0,0,0,0,0
uniform,131,0,0,0,0,0
multitouch,180,0,0,0,0,0
sequential,166,0,0,0,0,0
iphone-sdk-3.0,3263,0,0,0,0,0
shared,782,0,0,0,0,0
iphone-sdk-3.2,160,0,0,0,0,0
ormlite-servicestack,115,0,0,0,0,0
libreoffice-calc,204,0,0,0,0,0
gawk,191,0,0,0,0,0
apache,26990,0,0,0,0,6
jtds,154,0,0,0,0,0
change,101,0,0,0,0,0
data-manipulation,108,0,0,0,0,0
hdf5,216,0,0,0,0,0
treemap,312,0,0,0,0,0
cmyk,147,0,0,0,0,0
db4o,348,0,0,0,0,0
behat,107,0,0,0,0,0
grails-controller,172,0,0,0,0,0
macintosh,163,0,0,0,0,0
dynatree,133,0,0,0,0,0
apache-camel,959,1.0,1.0,1.0,1,1
filezilla,551,0,0,0,0,0
gsub,191,0,0,0,0,0
calendarextender,100,0,0,0,0,0
tabpanel,221,0,0,0,0,0
mongodb-csharp,608,0,0,0,0,0
android-actionbar,1812,0,0,0,0,0
fbo,139,0,0,0,0,0
market,475,0,0,0,0,0
documentviewer,129,0,0,0,0,0
regex,59223,0.75,0.818181818182,0.782608695652,12,11
httpd,1817,0,0,0,0,0
rails-activerecord,437,0,0,0,0,0
shared-ptr,838,0,0,0,0,0
coalesce,168,0,0,0,0,0
live,1234,0,0,0,0,0
https,7332,0,0,0,0,0
c-strings,118,0,0,0,0,0
quartz.net,414,0,0,0,0,0
ruby-1.9.3,266,0,0,0,0,0
ruby-1.9.2,239,0,0,0,0,0
enumitem,257,0,0,0,0,0
xlwt,149,0,0,0,0,0
avaudiosession,159,0,0,0,0,0
printers,158,0,0,0,0,0
coldfusion-10,128,0,0,0,0,0
aforge,178,0,0,0,0,1
monotouch,4250,0,0,0,0,0
nested-class,331,0,0,0,0,0
windows-7-x64,627,0,0,0,0,0
selectonemenu,188,0,0,0,0,0
audioqueueservices,135,0,0,0,0,0
logarithm,190,0,0,0,0,0
google-closure-compiler,364,0,0,0,0,0
graphic,231,0,0,0,0,0
ibm,1220,0,0,0,0,0
quartz-2d,522,0,0,0,0,0
cas,462,0,0,0,0,0
shell-script,2132,0,0,0,0,0
subfolder,282,0,0,0,0,0
cat,452,0,0,0,0,0
windows-mobile-6,218,0,0,0,0,0
iframe,10026,0,0,0,0,0
cab,226,0,0,0,0,0
login-script,262,0,0,0,0,0
cad,170,0,0,0,0,0
codeigniter-datamapper,100,0,0,0,0,0
sql-injection,1326,0,0,0,0,1
wacom,112,0,0,0,0,0
substring,1427,0,0,0,0,0
phpstorm,399,0,0,0,0,0
spl,178,0,0,0,0,0
big-picture,216,0,0,0,0,0
copy-constructor,604,0,0,0,0,0
spf,526,0,0,0,0,0
lxml,1053,0,0,0,0,0
msmq,1301,0,0,0,0,0
user-authentication,126,0,0,0,0,0
proxy-classes,174,0,0,0,0,0
django-generic-views,156,0,0,0,0,0
android-alarms,253,0,0,0,0,0
night-shooting,123,0,0,0,0,0
access-control,533,0,0,0,0,0
nikon-d7000,159,0,0,0,0,0
product,669,0,0,0,0,0
outlook-2010,1148,0,0,0,0,0
rackmount,142,0,0,0,0,0
sp3,191,0,0,0,0,0
jquery-ui-draggable,680,0,0,0,0,0
nearest-neighbor,180,0,0,0,0,0
kit-lens,132,0,0,0,0,0
sinon,108,0,0,0,0,0
aop,1325,0,0,0,0,1
compatibility,2171,0,0,0,0,0
permalink,139,0,0,0,0,0
html.dropdownlistfor,249,0,0,0,0,0
include-path,289,0,0,0,0,0
jexcelapi,115,0,0,0,0,0
google-bigquery,332,0,0,0,0,0
explicit,158,0,0,0,0,0
corona,746,0,0,0,0,0
jsessionid,154,0,0,0,0,0
scala-2.8,404,0,0,0,0,0
ghc,663,0,0,0,0,0
codepages,153,0,0,0,0,0
named-query,172,0,0,0,0,0
zen-cart,237,0,0,0,0,0
rails-routing,359,0,0,0,0,0
neural-network,1204,0,0,0,0,1
excel-interop,395,0,0,0,0,0
database-connection,2071,0,0,0,0,1
graphviz,698,0,0,0,0,0
eclipse-indigo,316,0,0,0,0,0
batch-script,223,0,0,0,0,0
event-dispatch-thread,249,0,0,0,0,0
stack-trace,908,0,0,0,0,0
package-managers,165,0,0,0,0,0
calculus-of-variations,372,0,0,0,0,0
arduino,1698,0,0,0,0,0
uilabel,2070,0,0,0,0,0
forms,30026,0,0,0,0,10
yaml,1298,0,0,0,0,0
window,3673,0,0,0,0,1
multiline,471,0,0,0,0,0
saxon,307,0,0,0,0,0
fxcop,448,0,0,0,0,1
html-form,618,0,0,0,0,0
ember.js,2518,0,0,0,0,0
denial-of-service,262,0,0,0,0,0
error-handling,5708,0,0,0,0,1
ddr2,110,0,0,0,0,0
ddr3,175,0,0,0,0,0
pass-by-value,247,0,0,0,0,0
rake,2259,0,0,0,0,0
scaling,1415,0,0,0,0,1
activator,137,0,0,0,0,0
webparts,1360,0,0,0,0,2
cqrs,458,0,0,0,0,0
wix3,323,0,0,0,0,0
drop,593,0,0,0,0,0
emgu,162,0,0,0,0,0
xmlpullparser,150,0,0,0,0,0
gravatar,174,0,0,0,0,0
typetraits,159,0,0,0,0,0
pycharm,305,0,0,0,0,0
el,1115,0,0,0,0,0
domain,3928,0,0,0,0,0
definite-integral,994,0,0,0,0,0
class-loading,161,0,0,0,0,0
jquery-animate,2222,0,0,0,0,1
cairo,350,0,0,0,0,0
hyper-v,2281,0,0,0,0,1
gaussian,250,0,0,0,0,0
highstock,349,0,0,0,0,0
consumer-products,137,0,0,0,0,0
ihttphandler,172,0,0,0,0,0
php-5.3,948,0,0,0,0,0
php-5.2,197,0,0,0,0,0
sql-server-express,968,0,0,0,0,0
naming,1337,0,0,0,0,0
monitors,165,0,0,0,0,0
task-parallel-library,1496,0,0,0,0,0
raytracing,233,0,0,0,0,0
subnet,956,0,0,0,0,0
ipfw,126,0,0,0,0,0
space,633,0,0,0,0,0
elastic-beanstalk,234,0,0,0,0,0
software-design,469,0,0,0,0,0
rational,144,0,0,0,0,0
side-by-side,122,0,0,0,0,0
fibonacci-numbers,314,0,0,0,0,0
filewriter,222,0,0,0,0,0
msp430,102,0,0,0,0,0
uwsgi,473,0,0,0,0,0
texmaker,285,0,0,0,0,0
cart,408,0,0,0,0,0
diagnostic,271,0,0,0,0,0
android-ui,647,0,0,0,0,0
dependencies,3241,0,0,0,0,2
integer-programming,149,0,0,0,0,0
axioms,197,0,0,0,0,1
tomahawk,199,0,0,0,0,0
transition,815,0,0,0,0,0
line-height,188,0,0,0,0,0
combinatorics,8662,0,0,0,0,1
period,112,0,0,0,0,0
remote-connection,184,0,0,0,0,0
string-formatting,1109,0,0,0,0,1
nsmanagedobject,666,0,0,0,0,0
general-topology,7996,0,0,0,0,1
xbmc,221,0,0,0,0,0
lambda,4633,0,0,0,0,0
referential-integrity,165,0,0,0,0,0
android-resources,355,0,0,0,0,0
rxtx,146,0,0,0,0,1
variables,13871,0,0,0,0,5
dcom,239,0,0,0,0,0
savefiledialog,258,0,0,0,0,0
message,1362,0,0,0,0,0
forwarding,937,0,0,0,0,1
angular,263,0,0,0,0,2
size,3132,0,0,0,0,0
checked,244,0,0,0,0,0
silent,170,0,0,0,0,0
yii,4358,0,0,0,0,0
gui-testing,103,0,0,0,0,0
carousel,840,0,0,0,0,0
datagridviewcolumn,147,0,0,0,0,0
crash-dumps,300,0,0,0,0,0
change-tracking,103,0,0,0,0,0
friend,512,0,0,0,0,0
svnadmin,119,0,0,0,0,1
nutrition,638,0,0,0,0,0
windows-console,103,0,0,0,0,0
courier,126,0,0,0,0,0
custom-errors,226,0,0,0,0,0
quadratic-forms,245,0,0,0,0,0
minitest,185,0,0,0,0,0
regression-testing,100,0,0,0,0,0
libevent,123,0,0,0,0,0
gremlin,103,0,0,0,0,0
pecl,414,0,0,0,0,0
png,2760,0,0,0,0,0
selectedvalue,169,0,0,0,0,0
thumbnails,1630,0,0,0,0,0
mysql-management,287,0,0,0,0,0
robots.txt,500,0,0,0,0,0
gpgpu,738,0,0,0,0,0
prerequisites,163,0,0,0,0,0
windows-live-messenger,363,0,0,0,0,0
titanium-mobile,836,0,0,0,0,0
django-orm,374,0,0,0,0,0
amazon-s3,4920,0,0,0,1,0
browser,11742,0,0,0,0,2
dependency-management,505,0,0,0,0,0
mvvm,8336,1.0,0.666666666667,0.8,2,3
telephonymanager,169,0,0,0,0,0
gesture-recognition,287,0,0,0,0,0
hdvideo,107,0,0,0,0,0
measure-theory,5032,0,0,0,0,1
recover,130,0,0,0,0,0
response.redirect,298,0,0,0,0,0
eclipse-pde,204,0,0,0,0,0
intellectual-property,135,0,0,0,0,0
boot-camp,830,0,0,0,0,0
urlfetch,144,0,0,0,0,0
wcf,31490,0.75,0.75,0.75,4,4
andengine,1144,0,0,0,0,0
icommand,160,0,0,0,0,0
lattice-orders,258,0,0,0,0,0
private-key,133,0,0,0,0,0
watir-webdriver,588,0,0,0,0,0
konsole,110,0,0,0,0,0
embarcadero,117,0,0,0,0,0
mobile-safari,2019,0,0,0,0,0
url-shortener,183,0,0,0,0,0
hotfix,103,0,0,0,0,0
ubercart,331,0,0,0,0,0
encryption-asymmetric,227,0,0,0,0,0
ms-office-2010,156,0,0,0,0,0
sql-order-by,1536,0,0,0,0,0
nsnotifications,285,0,0,0,0,0
file-management,1371,0,0,0,0,0
process-management,171,0,0,0,0,0
carriage-return,256,0,0,0,0,0
screen-scraping,1708,0,0,0,0,0
enterprise-library-5,109,0,0,0,0,0
spyware,223,0,0,0,0,0
httplistener,174,0,0,0,0,0
ip-address,2298,0,0,0,0,1
7-zip,430,0,0,0,0,0
adobe-premiere,104,0,0,0,0,0
geography,207,0,0,0,0,0
qwebview,213,0,0,0,0,1
upgrade,3804,0,0,0,0,1
ratio,119,0,0,0,0,0
title,1317,0,0,0,0,0
breadcrumbs,320,0,0,0,0,0
texture,1255,0,0,0,0,1
asp.net-4.5,170,0,0,0,0,0
adobe-illustrator,476,0,0,0,0,0
datatemplate,1282,0,0,0,0,0
locationmanager,351,0,0,0,0,0
boolean-logic,336,0,0,0,0,0
box-shadow,360,0,0,0,0,1
fft,1036,0,0,0,0,0
instant-messaging,502,0,0,0,0,0
iterm2,118,0,0,0,0,0
address-book,166,0,0,0,0,0
jtextfield,755,0,0,0,0,0
datamapper,809,0,0,0,0,0
webapp2,276,0,0,0,0,0
postgis,676,0,0,0,0,0
itemscontrol,585,0,0,0,0,0
sonar,711,1.0,1.0,1.0,1,1
np-hardness,429,0,0,0,0,0
spork,241,0,0,0,0,0
formtastic,495,0,0,0,0,0
google-geocoder,221,0,0,0,0,0
regasm,109,0,0,0,0,0
add-in,1429,0,0,0,0,1
tablesorter,562,0,0,0,0,0
splist,172,0,0,0,0,0
lens-design,139,0,0,0,0,0
tiles2,121,0,0,0,0,0
gdata,708,0,0,0,0,0
actionscript-2,1639,0,0,0,0,0
actionscript-3,27111,0.625,0.833333333333,0.714285714286,8,6
between,412,0,0,0,0,0
import,6092,0,0,0,0,1
jta,412,0,0,0,0,1
dll-injection,134,0,0,0,0,0
notice,101,0,0,0,0,0
uiappearance,128,0,0,0,0,0
websphere,2409,0,0,0,0,1
pthreads,2749,0,0,0,0,0
systemd,195,0,0,0,0,0
analyzer,191,0,0,0,0,0
html-editor,269,0,0,0,0,0
article,343,0,0,0,0,0
pixels,458,0,0,0,0,0
qnetworkaccessmanager,138,0,0,0,0,0
expression-blend,1047,0,0,0,0,0
installation,9222,0,0,0,0,0
video-encoding,666,0,0,0,0,0
mono,4784,0,0,0,0,0
twitter-bootstrap-rails,105,0,0,0,0,0
indy10,219,0,0,0,0,0
gwt,13235,1.0,1.0,1.0,1,1
finite-fields,660,0,0,0,0,0
embedding,496,0,0,0,0,0
mpmusicplayercontroller,181,0,0,0,0,0
comet,1124,0,0,0,0,1
inversion-of-control,2019,0,0,0,0,0
scom,116,0,0,0,0,0
codeigniter-2,1212,0,0,0,0,0
frameset,242,0,0,0,0,0
osx-lion,4834,0,0,0,0,2
mirroring,617,0,0,0,0,0
nokogiri,1342,0,0,0,0,0
exploit,316,0,0,0,0,0
learning,2193,0,0,0,0,1
caret,278,0,0,0,0,0
css-transforms,262,0,0,0,0,0
finite-differences,111,0,0,0,0,0
e4x,239,0,0,0,0,0
expl3,150,0,0,0,0,0
ruby-on-rails-3.1,5443,0,0,0,0,1
ruby-on-rails-3.2,3135,0,0,0,0,0
gridfs,206,0,0,0,0,0
hough-transform,100,0,0,0,0,0
onmouseout,126,0,0,0,0,0
observable,150,0,0,0,0,0
cgal,105,0,0,0,0,0
aero,541,0,0,0,0,0
mx-record,481,0,0,0,0,0
nikon,1028,0,0,0,0,0
external,1609,0,0,0,0,0
codeigniter-url,235,0,0,0,0,0
nsurlrequest,460,0,0,0,0,0
ruby,73502,0.777777777778,0.4375,0.56,9,16
bpmn,104,0,0,0,0,0
payment-gateway,1002,0,0,0,0,0
arithmetic-geometry,223,0,0,0,0,0
plugin,132,0,0,0,0,0
key-value-coding,212,0,0,0,0,0
uitouch,390,0,0,0,0,0
sharepoint-workflow,283,0,0,0,0,0
yahoo-api,262,0,0,0,0,0
suse,316,0,0,0,0,0
orientation,2019,0,0,0,0,1
stdout,1304,0,0,0,0,1
brute-force-attacks,126,0,0,0,0,0
off-camera-flash,129,0,0,0,0,0
accounting,226,0,0,0,0,0
datastore,461,0,0,0,0,1
remote-control,375,0,0,0,0,0
tlb,138,0,0,0,0,0
media,2348,0,0,0,0,0
servlets,11350,0,0,0,0,0
itertools,222,0,0,0,0,0
mod-jk,409,0,0,0,0,0
epoch,244,0,0,0,0,0
capybara,1518,0,0,0,0,0
document,1549,0,0,0,0,0
avl-tree,164,0,0,0,0,0
channelfactory,109,0,0,0,0,0
hadoop-streaming,179,0,0,0,0,1
closest,145,0,0,0,0,0
initialization,2868,0,0,0,0,0
winforms-interop,157,0,0,0,0,0
favorites,205,0,0,0,0,0
android-viewpager,1507,0,0,0,0,0
scrolltop,308,0,0,0,0,0
opentk,201,0,0,0,0,0
higher-order-functions,164,0,0,0,0,0
crystal-reports,4837,1.0,1.0,1.0,1,1
8086,256,0,0,0,0,1
core-image,303,0,0,0,0,0
alfresco,799,0,0,0,0,0
data-mining,1102,0,0,0,0,0
health-monitoring,117,0,0,0,0,0
charger,130,0,0,0,0,0
minidump,110,0,0,0,0,0
sharepoint2007,3279,0,0,0,0,0
system.drawing,479,0,0,0,0,0
has-and-belongs-to-many,162,0,0,0,0,0
breeze,260,0,0,0,0,0
sharepoint-2010,518,0,0,0,0,0
cck,590,0,0,0,0,0
coordinate,134,0,0,0,0,0
joystick,137,0,0,0,0,0
frontpage,227,0,0,0,0,0
speex,126,0,0,0,0,0
seam2,152,0,0,0,0,0
keyup,149,0,0,0,0,0
in-app-purchase,2296,0,0,0,0,0
folderbrowserdialog,119,0,0,0,0,0
neon,213,0,0,0,0,0
audiorecord,122,0,0,0,0,0
sublimetext,381,0,0,0,0,0
cocos2d,4009,0,0,0,0,0
touch,2631,0,0,0,0,1
ps3,174,0,0,0,0,0
selectedindexchanged,145,0,0,0,0,0
speed,950,0,0,0,0,0
action-filter,234,0,0,0,0,0
death,129,0,0,0,0,0
staging,311,0,0,0,0,0
struct,4897,0,0,0,0,0
imagebutton,746,0,0,0,0,0
mmap,416,0,0,0,0,0
hexadecimal-notation,137,0,0,0,0,0
blueprint-css,242,0,0,0,0,0
desktop,2582,0,0,0,0,1
microsoft-outlook-2007,892,0,0,0,0,0
microsoft-outlook-2003,252,0,0,0,0,0
dovecot,738,0,0,0,0,0
instructions,107,0,0,0,0,0
downcasting,107,0,0,0,0,0
natbib,575,0,0,0,0,0
firewire,213,0,0,0,0,0
ami,118,0,0,0,0,0
hover,3110,0,0,0,0,1
android-lifecycle,283,0,0,0,0,0
rules,1176,0,0,0,0,0
swig,977,0,0,0,0,0
uiscrollviewdelegate,160,0,0,0,0,0
amd,768,0,0,0,0,0
psd,180,0,0,0,0,0
mousemove,317,0,0,0,0,0
lwjgl,702,0,0,0,0,0
using,585,0,0,0,0,1
classical-mechanics,167,0,0,0,0,0
execution,573,0,0,0,0,0
pst,295,0,0,0,0,0
tabcontainer,152,0,0,0,0,0
zimbra,250,0,0,0,0,0
custom-font,110,0,0,0,0,0
deep-copy,266,0,0,0,0,0
android-listview,4149,0,0,0,0,0
integrated-graphics,260,0,0,0,0,0
blackberry,9022,0.6,1.0,0.75,5,3
output,1437,0,0,0,0,0
computer-science,3277,0,0,0,0,0
django-queries,215,0,0,0,0,0
strcmp,154,0,0,0,0,0
cisco,3737,0,0,0,0,0
turbogears,104,0,0,0,0,0
libavcodec,154,0,0,0,0,0
uppercase,264,0,0,0,0,0
hacks,262,0,0,0,0,0
android-c2dm,792,0,0,0,0,0
duration,299,0,0,0,0,0
ejb-3.0,1648,0,0,0,0,0
bigdata,379,0,0,0,0,0
inno-setup,1023,0,0,0,0,0
assembly,8580,1.0,1.0,1.0,1,1
pylons,811,0,0,0,0,0
business,1054,0,0,0,0,0
equivalent,159,0,0,0,0,0
tdd,3462,1.0,1.0,1.0,1,1
credits,101,0,0,0,0,0
viewbag,171,0,0,0,0,1
bazaar,532,0,0,0,0,0
throw,214,0,0,0,0,0
movieclip,532,0,0,0,0,0
crystal-reports-2010,169,0,0,0,0,0
datacenter,410,0,0,0,0,0
myspace,103,0,0,0,0,0
dotnetnuke-5,140,0,0,0,0,0
zend-view,229,0,0,0,0,0
struts2,5306,0,0,0,0,0
backup,11309,1.0,1.0,1.0,1,1
processor,411,0,0,0,0,0
outlook,5672,0,0,0,0,3
provisioning-profile,244,0,0,0,0,0
math-operators,255,0,0,0,0,0
client-relations,179,0,0,0,0,0
splash-screen,714,0,0,0,0,0
cordova-2.0.0,173,0,0,0,0,0
opengl,11813,0.5,1.0,0.666666666667,2,1
arel,335,0,0,0,0,0
ticket-system,135,0,0,0,0,0
service-pack,223,0,0,0,0,0
start,162,0,0,0,0,0
npapi,486,0,0,0,0,0
mouseenter,225,0,0,0,0,0
windows-server-2008-r2,7024,0,0,0,0,0
rjs,245,0,0,0,0,0
mvc-editor-templates,163,0,0,0,0,0
multitasking,572,0,0,0,0,0
podcast,179,0,0,0,0,0
largenumber,101,0,0,0,0,0
.post,136,0,0,0,0,0
onunload,110,0,0,0,0,0
flowchart,209,0,0,0,0,0
embedded,3553,0,0,0,0,0
default,1692,0,0,0,0,0
asp.net-mvc-3,34422,0.666666666667,0.333333333333,0.444444444444,6,12
freenas,456,0,0,0,0,0
bucket,106,0,0,0,0,0
wireless-network,178,0,0,0,0,1
asp.net-mvc-4,6558,0,0,0,2,1
viewbox,103,0,0,0,0,0
scanner,403,0,0,0,0,0
android-alertdialog,496,0,0,0,0,0
cakephp-appmodel,205,0,0,0,0,0
inner-classes,559,0,0,0,0,0
sales,152,0,0,0,0,0
boost-spirit-qi,188,0,0,0,0,0
ibatis,588,0,0,0,0,1
reliability,287,0,0,0,0,0
database-deadlocks,143,0,0,0,0,0
event-bubbling,214,0,0,0,0,0
file-comparison,105,0,0,0,0,0
mgtwitterengine,208,0,0,0,0,0
a-record,180,0,0,0,0,0
jarsigner,100,0,0,0,0,0
adwords,206,0,0,0,0,0
mathematica,3216,0,0,0,0,0
storage,4268,0,0,0,0,1
tcpserver,136,0,0,0,0,0
ringtone,206,0,0,0,0,0
prepend,163,0,0,0,0,0
valid,122,0,0,0,0,0
forcing,125,0,0,0,0,1
delimiters,118,0,0,0,0,0
pear,1146,0,0,0,0,0
word-count,192,0,0,0,0,0
registry,3157,0,0,0,0,0
sniffer,164,0,0,0,0,0
pool,326,0,0,0,0,0
building,137,0,0,0,0,0
bulk,412,0,0,0,0,0
unbind,206,0,0,0,0,0
webservices-client,131,0,0,0,0,0
android-progressbar,249,0,0,0,0,0
powershell-v2.0,1267,0,0,0,0,0
xcopy,333,0,0,0,0,0
validator,614,0,0,0,0,0
typechecking,136,0,0,0,0,0
strings,265,0,0,0,0,0
digital-certificate,220,0,0,0,0,0
rules-engines,107,0,0,0,0,0
data-synchronization,133,0,0,0,0,0
semantic,827,0,0,0,0,0
google-spreadsheet-api,242,0,0,0,0,0
python-subprocess-module,131,0,0,0,0,0
splitting,266,0,0,0,0,0
mp4,973,0,0,0,0,0
web-worker,296,0,0,0,0,0
openlayers,1158,0,0,0,0,1
mp3,2946,0,0,0,0,1
sharepoint2010,6549,0,0,0,0,1
mach-o,114,0,0,0,0,0
android-mediaplayer,730,0,0,0,0,0
iconv,242,0,0,0,0,0
sl4a,120,0,0,0,0,0
icons,3984,0,0,0,0,0
android-cursor,189,0,0,0,0,0
wmp,112,0,0,0,0,1
rtos,174,0,0,0,0,0
wmv,232,0,0,0,0,0
wmi,2299,0,0,0,1,0
directx-10,121,0,0,0,0,0
user-meta,200,0,0,0,0,0
3-tier,190,0,0,0,0,0
health,206,0,0,0,0,0
nodes,1317,0,0,0,0,0
qpainter,151,0,0,0,0,0
wmd,115,0,0,0,0,0
portforwarding,329,0,0,0,0,0
dateformat,629,0,0,0,0,0
parental-controls,111,0,0,0,0,0
air-native-extension,149,0,0,0,0,0
mpi,1270,0,0,0,0,0
video-conferencing,141,0,0,0,0,0
amazon-ebs,624,0,0,0,0,0
comment-form,103,0,0,0,0,0
randomness,123,0,0,0,0,0
mousehover,101,0,0,0,0,0
datatrigger,321,0,0,0,0,0
swiftmailer,319,0,0,0,0,0
mapreduce,2794,0,0,0,0,1
theme-twenty-ten,106,0,0,0,0,1
conditional-content,216,0,0,0,0,0
strip-tags,149,0,0,0,0,0
osm,202,0,0,0,0,0
urlencode,782,0,0,0,0,0
cookies,9616,0.333333333333,1.0,0.5,3,1
web-design,148,0,0,0,0,0
excel-services,176,0,0,0,0,0
instagram,374,0,0,0,0,1
packing-problem,115,0,0,0,0,0
apache-commons-net,157,0,0,0,0,0
datagridcomboboxcolumn,119,0,0,0,0,0
reportingservices-2008,275,0,0,0,0,0
pivot-table,825,0,0,0,0,0
nano,149,0,0,0,0,0
reportingservices-2005,689,0,0,0,0,0
rgba,142,0,0,0,0,0
certificates,401,0,0,0,0,0
differential-equations,4738,1.0,0.5,0.666666666667,1,2
nant,925,0,0,0,0,0
expiration,171,0,0,0,0,0
mysql-num-rows,110,0,0,0,0,0
modify,380,0,0,0,0,0
modular,121,0,0,0,0,0
grails-2.0,420,0,0,0,0,0
arraycollection,191,0,0,0,0,0
google-gears,118,0,0,0,0,0
vmware-esxi,2449,0,0,0,0,0
ruby-debug,127,0,0,0,0,0
caliburn.micro,545,0,0,0,0,1
popen,587,0,0,0,0,0
performance-monitoring,701,0,0,0,0,0
undefined-reference,276,0,0,0,0,0
advertising,505,0,0,0,0,0
permutation,891,0,0,0,0,0
diagramming,151,0,0,0,0,0
invalidate,199,0,0,0,0,0
jre,910,0,0,0,0,0
shuffle,381,0,0,0,0,0
hlsl,405,0,0,0,0,0
custom-fields,393,0,0,0,0,0
joomla2.5,1281,0,0,0,0,0
bidirectional,162,0,0,0,0,0
href,1225,0,0,0,0,0
add-on,359,0,0,0,0,0
turing-machines,382,0,0,0,0,0
read-only,417,0,0,0,0,0
evernote,272,0,0,0,0,0
helper,718,0,0,0,0,0
javascript-framework,803,0,0,0,0,0
programming-practices,970,0,0,0,0,1
jcarousel,541,0,0,0,0,0
contains,689,0,0,0,0,0
dojox.charting,122,0,0,0,0,0
rect,116,0,0,0,0,0
vi,1232,0,0,0,0,0
rbenv,135,0,0,0,0,0
authorization,2612,0,0,0,0,2
fulltext,347,0,0,0,0,0
srand,111,0,0,0,0,0
rvalue,117,0,0,0,0,0
dynamic-languages,179,0,0,0,0,0
algebraic-curves,403,0,0,0,0,0
hashcode,566,0,0,0,0,0
itext,1367,0,0,0,0,0
mustache.js,160,0,0,0,0,0
metapost,148,0,0,0,0,0
git-branch,564,0,0,0,0,0
livechat,143,0,0,0,0,0
quicklook,139,0,0,0,0,0
hardware,3771,0,0,0,0,0
azure-worker-roles,291,0,0,0,0,0
gql,268,0,0,0,0,0
symmetric-groups,213,0,0,0,0,0
roman-numerals,120,0,0,0,0,0
jbehave,122,0,0,0,0,0
drupal,12895,0.666666666667,1.0,0.8,3,2
mvvm-light,1209,0,0,0,0,0
harmonic-analysis,300,0,0,0,0,0
history,2694,0,0,0,0,1
bourne-shell,155,0,0,0,0,0
nautilus,346,0,0,0,0,0
swfobject,502,0,0,0,0,0
mathematica-8,130,0,0,0,0,0
f#,4964,0,0,0,0,1
magento,15082,0.5,0.5,0.5,2,2
exclude,639,0,0,0,0,0
rowspan,111,0,0,0,0,0
isapi-rewrite,218,0,0,0,0,0
caption,216,0,0,0,0,0
spreadsheet,1451,0,0,0,0,0
oracle10g,3791,0,0,0,0,0
menus,1845,0,0,0,0,1
pygame,1246,0,0,0,0,0
shell-exec,267,0,0,0,0,0
hardware-rec,356,0,0,0,0,0
piglatin,324,0,0,0,0,0
opengl-es-2.0,1587,0,0,0,0,1
textview,2886,0,0,0,0,1
powerbuilder,501,0,0,0,0,1
excel-2010,1121,0,0,0,0,0
derived,210,0,0,0,0,0
coldfusion-9,671,0,0,0,0,0
coldfusion-8,385,0,0,0,0,0
firebreath,196,0,0,0,0,0
gruntjs,255,0,0,0,0,0
horizontal,166,0,0,0,0,0
unlink,151,0,0,0,0,0
text-editor,1084,0,0,0,0,0
scss,503,0,0,0,0,0
workstation,218,0,0,0,0,0
metaclass,297,0,0,0,0,1
application-settings,327,0,0,0,0,0
tabview,166,0,0,0,0,0
documentation,5444,0,0,0,0,2
bugs,1038,0,0,0,0,0
uitextfielddelegate,132,0,0,0,0,0
datasheet,121,0,0,0,0,0
hsqldb,818,0,0,0,0,0
home-server,408,0,0,0,0,0
inline,1389,0,0,0,0,1
scsi,365,0,0,0,0,0
egg,150,0,0,0,0,0
uninstall,1628,0,0,0,0,0
photoshop,1365,0,0,0,0,1
linode,417,0,0,0,0,0
2d-array,470,0,0,0,0,0
continuous-deployment,129,0,0,0,0,0
hierarchy,918,0,0,0,0,0
taxonomy,1718,0,0,0,0,0
alternative-medicine,172,0,0,0,0,0
mockito,742,0,0,0,0,0
asp.net-4.0,1259,0,0,0,0,1
ssh-keys,802,0,0,0,0,0
file-association,630,0,0,0,0,0
skinning,349,0,0,0,0,1
jmonkeyengine,104,0,0,0,0,0
ffi,271,0,0,0,0,0
custom-controls,2319,0,0,0,0,0
infinite-loop,693,0,0,0,0,0
dvorak,143,0,0,0,0,0
scroller,164,0,0,0,0,0
overhead,155,0,0,0,0,0
